"card_id","card_name","n_games","estimate","p_value"
"9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf","9a9a1df5-a4e8-49a4-aebe-ca93894ccfcf",54,-0.324848478286135,0.317546425260316
"df9d9075-2d1e-4848-b661-816d539e05eb","df9d9075-2d1e-4848-b661-816d539e05eb",131,-0.124085221771169,0.641423920963923
"05cf51d8-9f91-42ff-99e9-4397f2251c20","05cf51d8-9f91-42ff-99e9-4397f2251c20",100,-0.00307111259825533,0.99110824498461
"69c68c95-b788-43b1-9f22-1b22c5a00b25","69c68c95-b788-43b1-9f22-1b22c5a00b25",140,-0.274571002334246,0.223603387140544
"06c0c35d-a26e-473a-9206-8fbda7191700","06c0c35d-a26e-473a-9206-8fbda7191700",104,0.133800453450505,0.594111768633628
"f44e5128-e146-4e46-b313-a40d82719d1d","f44e5128-e146-4e46-b313-a40d82719d1d",40,0.000954408988633564,0.99829939866665
"09521f23-52d6-482d-9f3b-c4d12fcc08cc","09521f23-52d6-482d-9f3b-c4d12fcc08cc",96,0.397320919671215,0.22868776070297
"e7b3ddca-69ef-4743-897b-57c58077db24","e7b3ddca-69ef-4743-897b-57c58077db24",98,0.340914270124985,0.155710625599681
"63c59228-c742-4abd-b4d7-9f7880190e95","63c59228-c742-4abd-b4d7-9f7880190e95",141,-0.0135823736500145,0.948245106164197
"58c1e824-c8a9-4312-8e4c-a29a26d189a4","58c1e824-c8a9-4312-8e4c-a29a26d189a4",21,0.249290940859548,0.64937869248604
"c86b8a75-9e31-4a44-95b8-c83b9a49646f","c86b8a75-9e31-4a44-95b8-c83b9a49646f",158,0.165181937974648,0.425982867571795
"6920c895-bc98-4871-a53f-219fa27a74e5","6920c895-bc98-4871-a53f-219fa27a74e5",113,-0.0318266407087173,0.889332069555357
"45fd6e91-df76-497f-b642-33dc3d5f6a5a","45fd6e91-df76-497f-b642-33dc3d5f6a5a",144,0.0121583782284591,0.95160463942813
"16c8d2fa-54a7-46e8-980c-905258497c90","16c8d2fa-54a7-46e8-980c-905258497c90",149,0.0849333132049381,0.690297501537217
"07a3d9e8-8597-498b-869c-cff79e0df516","07a3d9e8-8597-498b-869c-cff79e0df516",89,-0.243092097445424,0.340954725771264
"19adde22-e5eb-4815-beb6-c520b3274cc9","19adde22-e5eb-4815-beb6-c520b3274cc9",132,-0.112693313359715,0.636175783524063
"9417f14c-a853-42c6-a992-29139484260a","9417f14c-a853-42c6-a992-29139484260a",112,-0.419521364101166,0.105330385353031
"8870ef0b-cb1f-463b-8509-fece4743d3d4","8870ef0b-cb1f-463b-8509-fece4743d3d4",96,0.309936059970094,0.245520321599272
"5d10b752-d9cb-419d-a5c4-d4ee1acb655e","5d10b752-d9cb-419d-a5c4-d4ee1acb655e",89,0.0229009519094725,0.931215698706053
"4e4fb50c-a81f-44d3-93c5-fa9a0b37f617","4e4fb50c-a81f-44d3-93c5-fa9a0b37f617",73,0.113150861296846,0.75261170962955
"b5aaaee0-9a61-45df-821e-cce516f8de6a","b5aaaee0-9a61-45df-821e-cce516f8de6a",70,-0.0989660823959166,0.747267872335494
"441f8b2f-c8cb-4340-a92f-116c2276e906","441f8b2f-c8cb-4340-a92f-116c2276e906",85,0.0554115300317565,0.832458522152107
"3e7da55c-7f05-46b2-aa3c-17f8d5df46bb","3e7da55c-7f05-46b2-aa3c-17f8d5df46bb",22,0.651135114187814,0.207626605797937
"224d904a-5972-4152-878a-9a922e7a55b6","224d904a-5972-4152-878a-9a922e7a55b6",62,0.474433508920609,0.194262861340381
"4f84b838-b8f1-4b9a-a19f-479594f9d427","4f84b838-b8f1-4b9a-a19f-479594f9d427",45,-0.228715882053913,0.730304976146316
"605c2218-9d12-4ac3-a721-fca590b89847","605c2218-9d12-4ac3-a721-fca590b89847",139,0.339944234350789,0.109078580478815
