"card_id","card_name","v0_coef","v0_se","v0_z","v0_p","v0_or","v0_or_lower","v0_or_upper","v0_aic","v0_converged","v0_separation","v0_win_rate_lift_prob","v0_win_rate_lift_mean_prob","v1_coef","v1_se","v1_z","v1_p","v1_or","v1_or_lower","v1_or_upper","v1_aic","v1_converged","v1_separation","v1_win_rate_lift_prob","v1_win_rate_lift_mean_prob","n_games","v0_p_adj","v0_significant_raw","v0_significant_fdr","v1_p_adj","v1_significant_raw","v1_significant_fdr","best_aic","aic_improvement","or_range","or_cv","confidence","v1_win_rate_lift_pct","v1_win_rate_lift_mean_pct","v1_win_rate_lift_std","v1_win_rate_lift_mean_std","v0_win_rate_lift_pct","v0_win_rate_lift_std"
"661fc907-7003-45c6-820c-9616e9a71c30","Seething Landscape",0.554717877144094,0.312444348721133,1.77541337974142,0.0758296563988245,1.74144961272553,0.943958527675039,3.21269066887005,2300.46740076226,TRUE,FALSE,0.125136913718738,0.135502840778924,0.727813443573601,0.322797684212061,2.25470466230318,0.0241518728247762,2.0705482837329,1.09980180084301,3.89812981937572,2295.24245381611,TRUE,FALSE,0.160655795185392,0.1794355983086,51,0.498034069137128,FALSE,FALSE,0.575222921091878,TRUE,FALSE,2295.24245381611,5.22494694614898,0.329098671007369,0.172664665588153,"low",16.0655795185392,17.94355983086,0.321311590370784,0.3588711966172,12.5136913718738,0.250273827437477
"3a2d7cf9-dddb-4de3-b4f2-c52e3ec8fb4b","Brain Freeze",0.476190149187929,0.214863242904911,2.21624761289985,0.0266745486666164,1.60992911356898,1.05660209983211,2.45302536416389,2298.78683253095,TRUE,FALSE,0.107712219464157,0.117203837695128,0.668703656888546,0.226188200092621,2.95640381158133,0.00311249296832395,1.95170559989111,1.25279215555798,3.04053208806192,2291.70897405259,TRUE,FALSE,0.147804066426707,0.165604188642373,101,0.331636601272148,TRUE,FALSE,0.281398224570815,TRUE,FALSE,2291.70897405259,7.07785847836203,0.341776486322132,0.191921133871755,"medium",14.7804066426707,16.5604188642373,0.295608132853414,0.331208377284746,10.7712219464157,0.215424438928314
"bd8fa327-dd41-4737-8f19-2cf5eb1f7cdd","Black Lotus",0.49956508382051,0.183596314854532,2.72099733709975,0.00650852858184662,1.64800437105096,1.14994752017752,2.36177595877054,2296.18460591333,TRUE,FALSE,0.113237852568146,0.122924210268875,0.591559415467603,0.185809669682321,3.18368476989918,0.00145413274962739,1.80680377742522,1.25529733255087,2.60061087159663,2290.18743161044,TRUE,FALSE,0.132106434785232,0.146763649406223,147,0.227143286787428,TRUE,FALSE,0.281398224570815,TRUE,FALSE,2290.18743161044,5.99717430289138,0.158799406374263,0.0919295078334844,"medium",13.2106434785232,14.6763649406223,0.264212869570463,0.293527298812446,11.3237852568146,0.226475705136292
"0e51d796-7279-4c06-87f0-37adbdaa41df","Underworld Breach",0.407131980752867,0.223968798311997,1.81780669370613,0.0690936832095428,1.50250239397368,0.968654906719208,2.3305652283771,2300.43759493551,TRUE,FALSE,0.0923672608496965,0.100606117947384,0.575521373447687,0.234484111966695,2.45441522080367,0.0141113934749243,1.77805731716476,1.12292008818313,2.81541657005922,2294.51486725934,TRUE,FALSE,0.127997767319781,0.142893031407219,92,0.48773792374952,FALSE,FALSE,0.520945609115954,TRUE,FALSE,2294.51486725934,5.92272767617715,0.275554923191081,0.167992627755253,"low",12.7997767319781,14.2893031407219,0.255995534639562,0.285786062814438,9.23672608496965,0.184734521699393
"1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3","Nissa, Ascended Animist",0.395237811733682,0.264444113972339,1.49459863483679,0.13501922265429,1.48473723687638,0.884199421678473,2.49315325086123,2301.4958996414,TRUE,FALSE,0.089825265482832,0.0976779894865393,0.504228398037216,0.324702476320429,1.55289360201745,0.120448555553407,1.65570748031351,0.876175859315299,3.12878656861009,2298.14952759452,TRUE,FALSE,0.112965616127326,0.125292244956967,64,0.543759233053187,FALSE,FALSE,0.630040930537354,FALSE,FALSE,2298.14952759452,3.34637204688306,0.170970243437131,0.108882823188251,"low",11.2965616127326,12.5292244956967,0.225931232254653,0.250584489913934,8.9825265482832,0.179650530965664
"2e139ad1-1079-49e9-babd-6399c44ad333","Seasoned Pyromancer",0.707354374057412,0.292334447301278,2.41967506938523,0.0155343810581414,2.02861719062734,1.14382608448237,3.5978264195392,2297.64169149719,TRUE,FALSE,0.157558759069554,0.170442770209476,0.488200039190274,0.302494255689259,1.61391507444619,0.106545848445595,1.62938075738172,0.900604835473067,2.94788740627987,2297.88485678974,TRUE,FALSE,0.109662762661426,0.121372580549601,56,0.286738783698194,TRUE,FALSE,0.617593679649546,FALSE,FALSE,2297.64169149719,-0.243165292551112,0.399236433245623,0.218281387206855,"low",10.9662762661426,12.1372580549601,0.219325525322851,0.242745161099203,15.7558759069554,0.315117518139108
"06cb1bd6-73e0-4104-b344-4bc52d7dcedf","Baleful Strix",0.36144174960501,0.221251180183389,1.63362631243558,0.102337339401278,1.43539740708312,0.930334980545306,2.21464930304273,2301.03394660507,TRUE,FALSE,0.0825115086250831,0.0895406610128803,0.486328767571405,0.224721399035013,2.16414088582473,0.030453538469859,1.62633459440214,1.0469433521049,2.52636802901651,2295.77200720177,TRUE,FALSE,0.109388929604418,0.120986620468431,103,0.5407783591564,FALSE,FALSE,0.575222921091878,TRUE,FALSE,2295.77200720177,5.26193940330268,0.190937187319029,0.124724951253999,"medium",10.9388929604418,12.0986620468431,0.218777859208835,0.241973240936862,8.25115086250831,0.165023017250166
"2b5801fb-2026-4f25-98bc-ebb2f99684b9","Undercity Sewers",0.306211000161044,0.226836193208727,1.34992126181239,0.177041240802204,1.35826887126481,0.870760824541617,2.1187153517364,2301.90279420427,TRUE,FALSE,0.0700330265842531,0.0760494631951479,0.485526002618184,0.23256401987527,2.08770902256757,0.0368240904633522,1.62502955387803,1.03014598340799,2.56344352500492,2296.10943570851,TRUE,FALSE,0.109184050105714,0.120788059509494,99,0.564239350182565,FALSE,FALSE,0.586172684394844,TRUE,FALSE,2296.10943570851,5.79335849576637,0.266760682613223,0.178836069744146,"low",10.9184050105714,12.0788059509494,0.218368100211429,0.241576119018988,7.00330265842531,0.140066053168506
"2ef878cb-27b6-47d8-ad11-bd20529b0e7e","Cast into the Fire",0.581998532617456,0.288099275402844,2.02013188614813,0.0433697091827257,1.78961145602447,1.01747488280692,3.14770341524175,2299.54934782677,TRUE,FALSE,0.13089749514946,0.141889210133566,0.474031659585237,0.292608489782969,1.62002018443427,0.105227941117666,1.60645784601147,0.905307168294595,2.85064219238795,2297.87586500397,TRUE,FALSE,0.106510053731756,0.117925006165829,58,0.397161478030155,TRUE,FALSE,0.617593679649546,FALSE,FALSE,2297.87586500397,1.67348282279499,0.183153610012998,0.107862115713126,"low",10.6510053731756,11.7925006165829,0.213020107463513,0.235850012331658,13.089749514946,0.26179499029892
"a6539e26-b63b-4725-9407-caaf451de084","Troll of Khazad-dûm",0.256676645958634,0.17765380592683,1.44481366227725,0.148510232474355,1.29262708298366,0.912538672448589,1.83102900305519,2301.6513484494,TRUE,FALSE,0.0587472879669236,0.0639021962136633,0.464122405145708,0.188672928766932,2.45993109970238,0.0138963691097618,1.59061765831063,1.09891514876155,2.30232929064715,2294.43664399226,TRUE,FALSE,0.104317438951127,0.115400778073709,156,0.557571248049945,FALSE,FALSE,0.520945609115954,TRUE,FALSE,2294.43664399226,7.21470445714749,0.297990575326966,0.206705016094609,"low",10.4317438951127,11.5400778073709,0.208634877902254,0.230801556147419,5.87472879669236,0.117494575933847
"f1e5cafb-b0e6-4ee5-8c58-6f8e5ef2b9da","Virtue of Persistence // Locthwain Scorn",0.42491170499258,0.247136843356532,1.71933775321221,0.0855528893795465,1.5294553704281,0.942257668861365,2.48258391248554,2300.7457123074,TRUE,FALSE,0.0965219372597522,0.104851776904133,0.462693009875843,0.251378425236376,1.84062339256348,0.0656767672721451,1.58834566113153,0.970437087227695,2.59969654132088,2297.11468690203,TRUE,FALSE,0.104010301355453,0.115160062214228,77,0.533801830917452,FALSE,FALSE,0.617593679649546,FALSE,FALSE,2297.11468690203,3.63102540536966,0.0588902907034283,0.0377768113534618,"low",10.4010301355453,11.5160062214228,0.208020602710907,0.230320124428455,9.65219372597522,0.193043874519504
