player,scryfallId,season_id,num_drafts_with_card,matches_played,matches_won,match_win_rate,games_played,games_won,game_win_rate
Noe T.,1066a94a-8e4f-4d77-820b-7a77a18116f0,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,fa87bf1e-2062-4983-b1c4-98bffea69a4c,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,1af92296-455a-425e-9397-a96d09937767,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,fd97b3cf-924e-4f77-bb82-0bf19592389f,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,819a513c-3be6-4bdc-8ba6-1f7326a8f3ea,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,3bd1ec98-8188-4649-899e-b0972509fc7e,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,7054012b-4f9d-44a0-aaf9-7fd3bddc7b2d,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,89af0f45-c11c-4f13-9950-b1489440ee5b,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,1f2f7d4b-aa65-42ed-a441-8e35be96743c,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,e41cf82d-3213-47ce-a015-6e51a8b07e4f,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Noe T.,32aa6e33-221f-414c-9b51-850d97a7e051,Season-4,1,4,3,0.75,11,7,0.6363636363636364
Manuel,224d904a-5972-4152-878a-9a922e7a55b6,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,3a9d1082-a862-45d4-9e5e-392e879fead6,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,9417f14c-a853-42c6-a992-29139484260a,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,23b95b26-0bbf-4fa1-80c1-f621f1a1b947,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,de0e01e4-e143-47fd-8565-7b48219bb546,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,28667c8b-d02c-4e57-a050-1549207b65d1,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,551c0a45-9515-4e51-84e5-79703832a661,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,00cb17a0-5a13-4d02-b7fb-f99531bc8ca5,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,7c024bae-5631-4e20-ac69-df392ac9e109,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,5ab21006-7f61-49e0-8b6a-0397c5d4c3bd,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,2b5315a4-6a78-456f-8d5a-fea9d62f3f0e,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,1fa48620-4c3d-4f75-be1f-c12c4aa59f51,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,54a3ea87-005e-4985-b2a5-21711d0b71c0,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,fd6ddbca-b943-49d6-b341-509bb72dd5a6,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,17db2b6a-eaa8-4a08-9e86-370bbd058574,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,4a706ecf-3277-40e3-871c-4ba4ead16e20,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,1132218d-56cd-441e-9006-df3c50344491,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,0cb33b46-4d1b-4f97-bfdc-d815aee111da,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,107492bd-b32f-4692-917c-7771986b5bf7,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,8683a978-1bef-4b01-9361-56b1fc157d26,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Manuel,5ad67b3c-cd5a-497b-8639-9b844e8d517a,Season-4,2,8,3,0.375,21,9,0.42857142857142855
Manuel,01e7b0bc-1c6c-48f4-8b72-1a809f536c6c,Season-4,1,4,1,0.25,11,4,0.36363636363636365
Dimlas,6bcafc2e-cef6-412d-8c5d-1658c3337292,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,0ad38866-fc5f-4f62-89c1-afc0f50765aa,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,14065271-d942-42a8-aa38-d8a622c0375d,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,17f28b16-da65-41a8-ba4f-f1c5e104aad6,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,55707746-da6e-46e5-a5ca-7ac843fdc38e,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,0f7585c8-9e21-4eef-afc1-2852de23db2f,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,2616aa0e-8413-4e63-877c-bffd5263f552,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,ed0216a0-c5c9-4a99-b869-53e4d0256326,Season-4,2,8,6,0.75,18,14,0.7777777777777778
Dimlas,99ff731b-8399-40c8-b539-ba6ba5783771,Season-4,2,8,5,0.625,21,13,0.6190476190476191
Dimlas,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,9d3a7998-ccac-45ad-a4e9-3a2cb057f63b,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,d2507bc2-da17-4e46-b4c5-ba0080ce2c6f,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,522aa72b-2b8c-484c-872b-f082101cee35,Season-4,3,12,6,0.5,31,17,0.5483870967741935
Dimlas,ea7e7daf-7c06-4c74-8bcf-e42c1f611861,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,2c695df6-6bf2-4e6b-8500-e3116137ca27,Season-4,3,12,6,0.5,31,17,0.5483870967741935
Dimlas,bb9ad57f-cca2-4717-a951-cbe3c7782efe,Season-4,4,16,12,0.75,41,27,0.6585365853658537
Dimlas,70e33f45-7d47-423b-a123-8541f1d1afb4,Season-4,4,16,10,0.625,37,24,0.6486486486486487
Dimlas,a24e8dba-5c86-4e32-8a52-61402f7fe9f0,Season-4,2,8,6,0.75,18,14,0.7777777777777778
Dimlas,fe964e7e-e2c5-4263-889d-0a531eb51442,Season-4,4,16,9,0.5625,40,23,0.575
Dimlas,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,Season-4,2,8,5,0.625,21,13,0.6190476190476191
Dimlas,064dfdeb-485f-473e-9fa0-8fdb7638cdc6,Season-4,2,8,6,0.75,19,14,0.7368421052631579
Dimlas,69c1b656-1d67-499c-bf0f-417682a86c7d,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Season-4,1,4,2,0.5,10,6,0.6
Dimlas,93f99e67-901f-4c8d-8a09-e443b7eb928f,Season-4,1,4,2,0.5,10,6,0.6
Ivo,09521f23-52d6-482d-9f3b-c4d12fcc08cc,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,1716b4dd-9045-462b-b053-72de450a8cde,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,0d16e8e0-31b2-4389-afd6-783c501f6fa0,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,3a2d7cf9-dddb-4de3-b4f2-c52e3ec8fb4b,Season-4,3,12,9,0.75,32,21,0.65625
Ivo,e4e6794a-feeb-4fc8-a2ee-38c75c18aaae,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,bb41ff5c-9617-4033-a4fa-99323640b9c3,Season-4,2,8,7,0.875,22,15,0.6818181818181818
Ivo,cb94a02f-4660-45b6-8a39-941b710cf8f3,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,605c2218-9d12-4ac3-a721-fca590b89847,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,c86b8a75-9e31-4a44-95b8-c83b9a49646f,Season-4,2,8,5,0.625,22,13,0.5909090909090909
Ivo,4e117771-5a8b-4812-b487-32ba34b7f724,Season-4,2,8,6,0.75,21,12,0.5714285714285714
Ivo,1785cb18-c291-4fd5-b8c7-ace893c32e49,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,56995b84-2307-4955-9c7c-dc4f04acdc07,Season-4,2,8,7,0.875,22,15,0.6818181818181818
Ivo,7d48d622-f397-4f31-b1a5-0c23f60aa71c,Season-4,2,8,5,0.625,22,13,0.5909090909090909
Ivo,24e58478-c6a8-4f86-854a-a489c99bd777,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,0d08f5e4-d2d3-4659-86d4-a983d80e3b2c,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,21c950d7-b4f6-4902-8c9a-98f2933f9fa5,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,05cf51d8-9f91-42ff-99e9-4397f2251c20,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,5f6927e1-c580-483a-8e2a-6e2deb74800e,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,06c0c35d-a26e-473a-9206-8fbda7191700,Season-4,2,8,7,0.875,22,15,0.6818181818181818
Ivo,07313dd3-d0dc-40ca-98a3-fa4d39e5bcae,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,0e51d796-7279-4c06-87f0-37adbdaa41df,Season-4,2,8,7,0.875,22,15,0.6818181818181818
Ivo,df9d9075-2d1e-4848-b661-816d539e05eb,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,758f95f8-bcb0-43ae-b474-56ebd855951e,Season-4,3,12,9,0.75,32,21,0.65625
Ivo,f3537373-ef54-4578-9d05-6216420ee349,Season-4,2,8,5,0.625,22,13,0.5909090909090909
Ivo,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,26d40e03-6de4-4373-9fbf-04c1dd79e995,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,5ad36fb2-c44e-4085-ba0d-54277841ad3a,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,7832abb5-5107-4603-904e-491b221bd3e3,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Ivo,1ee98955-4c47-4d45-9377-608dfa755337,Season-4,1,4,4,1.0,11,8,0.7272727272727273
Tobi,b256ddc8-8b12-434c-a610-1a872e948f2f,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,80c72839-0fa6-4b5f-83b7-6553ebf09bef,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,55d35442-5ca0-4fd7-8ff1-b7347b3e6690,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,079e6263-e54c-4899-a336-5315909b9322,Season-4,2,8,3,0.375,18,8,0.4444444444444444
Tobi,3d8ca18d-9099-4f1e-95c1-f04da58a26bd,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,0a26d900-c652-4f9c-8681-a35c5f8b1937,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,d58d3545-043a-457a-8324-facc3c2363ec,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,a8069994-b103-40dc-9e14-062004914ec8,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,86ecaedc-08f1-4de7-aae8-056df57940e0,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,ab1d1461-1625-4163-aacd-a939f4871fad,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,187e887c-c39d-4d25-a506-cdc95fc70316,Season-4,2,8,3,0.375,18,8,0.4444444444444444
Tobi,70719e7b-6f02-4c1a-9f11-79b2b0d9846a,Season-4,2,8,3,0.375,18,8,0.4444444444444444
Tobi,be77b98a-dd79-477c-8ab2-7ebf5637a89e,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,aaae15dd-11b6-4421-99e9-365c7fe4a5d6,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,f231caf8-56c0-4719-a90d-5e5efbee3148,Season-4,2,8,3,0.375,18,8,0.4444444444444444
Tobi,3b6e5956-f795-451b-bb24-56462d1ced27,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,df3784d4-80cd-4f78-afb3-d61f3bab5b2c,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,09fd2d9c-1793-4beb-a3fb-7a869f660cd4,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,e419cd0b-2449-4cc5-9ead-b9e45e271700,Season-4,2,8,3,0.375,18,8,0.4444444444444444
Tobi,4c6cf93a-d073-48ac-88db-c46bf3e10beb,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,0da69523-cece-425a-b08a-fb27fac29374,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Tobi,c8090bcf-e17a-4110-a518-77ccd045b18f,Season-4,1,4,1,0.25,9,3,0.3333333333333333
Sili,345a4aee-5846-4ae9-9af1-4c8fe8d692ec,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,106f9629-b3aa-4703-82fb-c1e771bbce72,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,ff84ea71-e477-44f7-a3f8-77fef708efeb,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,2d9b12cc-f616-4b52-91eb-a430e70f9251,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,80fca8c0-ae3e-439e-b202-228b9f360e9a,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,e5145f31-a4ac-44ef-8f85-e4d95f2c9ff5,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,b7f16fdf-a3f5-462d-a64a-789d893b6ef5,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,0c3d7e2c-a104-4757-9984-fb31088f92c4,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,19557351-b65f-4b04-b971-66abdc07000a,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,641b21e1-9188-4bc3-96e8-cda2acbc5ed5,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,416d2d51-8f29-4e95-b037-e8c32b081e6c,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,3b5233ff-03bc-4053-9b49-c4185c2de38d,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,02138fbb-3962-4348-8d31-faaefba0b8b2,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,e7b3ddca-69ef-4743-897b-57c58077db24,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,78cef262-c753-4658-b3ec-fec8db47f944,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,825969b9-3c70-4fca-8cab-696e9ca7cdb2,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,01978fe5-00a9-4add-ae2a-b4c2572ffb9a,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,4df8aabc-7fcb-4b7b-980b-18f499e6c170,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,1b6ef5f5-4058-4f89-a573-9e2da87a9f2e,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Sili,87cc2855-6b14-44dd-a398-7dc2bbae081f,Season-4,2,8,4,0.5,20,11,0.55
Myri,43aa7e35-55ee-4e02-a8aa-ea2b267055d1,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,05bd329b-5707-42fc-af1c-084cc604e805,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,8ca3c48b-f104-4292-9a4e-2ce87a65893c,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,16c8d2fa-54a7-46e8-980c-905258497c90,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,01006833-6007-4c16-9ebb-20d31c60a57a,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,19adde22-e5eb-4815-beb6-c520b3274cc9,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,0020c31b-002a-4121-bc61-2c2c16e9afc8,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,d51269cf-a333-4a64-94cd-245798d840d2,Season-4,2,8,3,0.375,19,9,0.47368421052631576
Myri,74d29b3d-f588-431d-bf4e-f7215683ab39,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,01c6f877-6b00-4d57-8a88-36cd3b16edbc,Season-4,3,12,5,0.4166666666666667,29,14,0.4827586206896552
Myri,ee8e9928-d9b2-4570-adb8-44b34115decd,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,0055ea30-20fb-4324-a632-8fed87628f05,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,bd8fa327-dd41-4737-8f19-2cf5eb1f7cdd,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,6f11029a-b24d-4248-834f-b852b56857f6,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,bf220c06-3cce-4bdd-aa58-83940c223e9c,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,32a180dd-9641-4546-8940-9b21084f0c71,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Season-4,2,8,4,0.5,19,10,0.5263157894736842
Myri,0aa3a844-97e6-4f5d-a36f-56fea4e06932,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,96c5607b-55fe-43c2-93fe-0084d84499d9,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,928036c9-11b8-493e-b9f2-8fbd3487cd19,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,006d2bf1-20f7-4b09-8d98-8233d91682bd,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,c7bbb911-9de2-455d-9677-e1004db65dbd,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,0845f0b0-9413-4ddd-861d-9607636bebc6,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,d40b65c1-b24d-492d-81b9-d8474ebdc08c,Season-4,2,8,3,0.375,19,9,0.47368421052631576
Myri,4ced112a-e775-4f97-97b3-74877e9dce12,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,2ef878cb-27b6-47d8-ad11-bd20529b0e7e,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Myri,b5aaaee0-9a61-45df-821e-cce516f8de6a,Season-4,1,4,2,0.5,9,5,0.5555555555555556
Lukas Stalder,df9d9075-2d1e-4848-b661-816d539e05eb,Season-4,2,8,4,0.5,18,9,0.5
Lukas Stalder,17260fff-b239-4af4-9306-3236ae3fa5a5,Season-4,2,8,3,0.375,16,7,0.4375
Lukas Stalder,4cbdacc1-7a1b-4633-85f5-eb50c2bf406d,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Season-4,2,8,4,0.5,18,9,0.5
Lukas Stalder,35f1a6ba-e46f-44fb-93f4-fb883d677b36,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,dcb94950-3f3e-4876-84f8-d5e4d9cfecee,Season-4,2,8,4,0.5,16,9,0.5625
Lukas Stalder,605c2218-9d12-4ac3-a721-fca590b89847,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,a8069994-b103-40dc-9e14-062004914ec8,Season-4,2,8,3,0.375,16,7,0.4375
Lukas Stalder,1785cb18-c291-4fd5-b8c7-ace893c32e49,Season-4,2,8,4,0.5,18,9,0.5
Lukas Stalder,7c59e0cd-10a8-4a32-9c0a-a2c6ef1ed9a6,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,02138fbb-3962-4348-8d31-faaefba0b8b2,Season-4,3,12,3,0.25,25,8,0.32
Lukas Stalder,06cb1bd6-73e0-4104-b344-4bc52d7dcedf,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,14065271-d942-42a8-aa38-d8a622c0375d,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,69c68c95-b788-43b1-9f22-1b22c5a00b25,Season-4,2,8,4,0.5,18,9,0.5
Lukas Stalder,69c1b656-1d67-499c-bf0f-417682a86c7d,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,a2c56479-4bee-4edb-80d7-4af010b7c793,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,5ad36fb2-c44e-4085-ba0d-54277841ad3a,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,c1e0f201-42cb-46a1-901a-65bb4fc18f6c,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Lukas Stalder,52d3005f-a1c7-4ef5-911f-ccc0752f4181,Season-4,1,4,2,0.5,7,4,0.5714285714285714
Yannik,522aa72b-2b8c-484c-872b-f082101cee35,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,4f84b838-b8f1-4b9a-a19f-479594f9d427,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,187e887c-c39d-4d25-a506-cdc95fc70316,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,93f99e67-901f-4c8d-8a09-e443b7eb928f,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,55707746-da6e-46e5-a5ca-7ac843fdc38e,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,553fb946-2706-475b-89f9-e4355ec9ea2b,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,106f9629-b3aa-4703-82fb-c1e771bbce72,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,07313dd3-d0dc-40ca-98a3-fa4d39e5bcae,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,2be39749-ad6f-4160-99eb-c677eee7f1b2,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,2c695df6-6bf2-4e6b-8500-e3116137ca27,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,18092f68-b96e-4084-9eba-b240d2195d81,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,b689a206-aec3-4a31-95cf-3d4b840db04c,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,8e42df9e-95f2-4c79-9274-2d16e3cd91f1,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Yannik,3028075c-5fc5-4942-a984-1ffcf7a8933d,Season-4,1,4,1,0.25,9,2,0.2222222222222222
Guy,1af92296-455a-425e-9397-a96d09937767,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,fa7a55aa-ae61-4933-b7a4-dcc55dac6fcd,Season-4,3,12,9,0.75,28,18,0.6428571428571429
Guy,bd8fa327-dd41-4737-8f19-2cf5eb1f7cdd,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,0027e5ca-8046-40a0-bd73-79be55f28bff,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,32a180dd-9641-4546-8940-9b21084f0c71,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,2f8f22fb-7291-4517-9b15-e98501f2856b,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,05bdd22c-3e11-4c29-bdfa-d3dfc0e90a9f,Season-4,2,8,6,0.75,19,12,0.631578947368421
Guy,5eccf31d-869d-4003-a92b-71b4f4b479ee,Season-4,2,8,6,0.75,18,12,0.6666666666666666
Guy,1c0f2873-5849-4cab-855a-2fbbc41dbb6c,Season-4,2,8,6,0.75,19,12,0.631578947368421
Guy,a9738cda-adb1-47fb-9f4c-ecd930228c4d,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,441f8b2f-c8cb-4340-a92f-116c2276e906,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,162018eb-5483-4fa2-9c5a-abb639eecf91,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,05bd329b-5707-42fc-af1c-084cc604e805,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,2b73d294-6ab1-4051-9b0f-d8e335d37674,Season-4,2,8,6,0.75,18,12,0.6666666666666666
Guy,079e6263-e54c-4899-a336-5315909b9322,Season-4,2,8,6,0.75,18,12,0.6666666666666666
Guy,bb41ff5c-9617-4033-a4fa-99323640b9c3,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,f252ae53-443c-4a27-b8f0-639a9a2b8598,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,1f123ad6-fe84-4fed-9c0f-6b41921e9c26,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Guy,07c17b01-ee5d-491a-8403-b3f819b778c4,Season-4,1,4,3,0.75,9,6,0.6666666666666666
Matthias,0c3d7e2c-a104-4757-9984-fb31088f92c4,Season-4,2,8,2,0.25,20,8,0.4
Matthias,7c353e83-4b63-4bc6-b029-273d2eca1f75,Season-4,1,4,0,0.0,10,2,0.2
Matthias,00f9955f-a522-47bf-b064-92dd21a76b18,Season-4,2,8,2,0.25,20,8,0.4
Matthias,a249b1f4-2b22-4b67-a207-e0c4ae95d2e1,Season-4,1,4,0,0.0,10,2,0.2
Matthias,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Season-4,2,8,3,0.375,21,9,0.42857142857142855
Matthias,0f7585c8-9e21-4eef-afc1-2852de23db2f,Season-4,1,4,0,0.0,10,2,0.2
Matthias,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Season-4,2,8,2,0.25,20,8,0.4
Matthias,0e606072-a3aa-4300-ba90-ec92a721fa76,Season-4,1,4,0,0.0,10,2,0.2
Matthias,19477aca-b8db-4061-9a78-ebb189a9df22,Season-4,1,4,0,0.0,10,2,0.2
Matthias,d2e27911-87cb-49a0-a34f-6afe4bddd592,Season-4,1,4,0,0.0,10,2,0.2
